ply
format ascii 1.D
comment this is my Proccessing file
element vertex 76800
property float x
property float y
property float z
end_header
-0.6949815 -0.15236355 -2.5922647 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.2299648 0.08890645 -0.85776323 
-0.2269752 0.0934803 -0.84661216 
-0.22406235 0.09793674 -0.8357473 
-0.22178537 0.102540106 -0.8272542 
-0.21845534 0.10651507 -0.8148333 
-0.21682756 0.111194864 -0.80876166 
-0.21575576 0.116091646 -0.8047639 
-0.21364367 0.1203483 -0.79688585 
-0.21260306 0.12512894 -0.7930044 
-0.21157253 0.12986325 -0.78916055 
-0.21004535 0.13422813 -0.7834642 
-0.20854004 0.13853045 -0.77784944 
-0.20754842 0.14311096 -0.7741507 
-0.2065662 0.14764814 -0.77048707 
-0.20511019 0.1517851 -0.7650562 
-0.20415086 0.15622866 -0.7614779 
-0.20272857 0.1602578 -0.7561728 
-0.20086272 0.16385332 -0.7492132 
-0.19994263 0.16815 -0.7457813 
-0.19903092 0.17240748 -0.7423806 
-0.1981275 0.17662632 -0.7390109 
-0.19678761 0.18039945 -0.73401314 
-0.19546573 0.18412189 -0.7290826 
-0.19502905 0.18863375 -0.72745377 
-0.19373062 0.19226834 -0.72261065 
-0.19287457 0.19628756 -0.7194176 
-0.19160455 0.19983184 -0.7146805 
-0.19118494 0.20422038 -0.71311533 
-0.18993703 0.20768204 -0.7084606 
-0.1891141 0.21155612 -0.7053911 
-0.18829827 0.21539678 -0.7023481 
-0.18748944 0.21920443 -0.69933116 
-0.18708764 0.2234574 -0.69783247 
-0.18668753 0.22769216 -0.6963401 
-0.18471245 0.22994606 -0.6889731 
-0.18432246 0.23411348 -0.6875184 
-0.18354736 0.23776239 -0.68462735 
-0.18239686 0.24087638 -0.680336 
-0.18163784 0.24445915 -0.67750484 
-0.18051107 0.24749942 -0.67330205 
-0.17976764 0.25101805 -0.67052907 
-0.17939822 0.25503084 -0.6691511 
-0.1786639 0.25849703 -0.6664121 
-0.17793556 0.26193497 -0.66369545 
-0.40028647 -0.6289894 -1.5315133 
-0.40408766 -0.62449914 -1.5460569 
-0.4079618 -0.61992276 -1.5608793 
-0.4099268 -0.61229426 -1.5683976 
-0.4139142 -0.6075324 -1.5836536 
-0.41797996 -0.602677 -1.5992093 
-0.42423055 -0.6007047 -1.6231244 
-0.42635584 -0.5926742 -1.6312559 
-0.42635584 -0.58163434 -1.6312559 
-0.43286145 -0.5793009 -1.6561465 
-0.4350743 -0.57099676 -1.664613 
-0.43956864 -0.56551313 -1.6818086 
-0.44415677 -0.55991507 -1.699363 
-0.44648695 -0.55129135 -1.7082783 
-0.45122144 -0.5454534 -1.7263926 
-0.4536265 -0.5366148 -1.7355946 
-0.45851445 -0.5305243 -1.7542961 
-0.46350887 -0.5243012 -1.773405 
-0.46861333 -0.51794106 -1.7929348 
-0.47383142 -0.5114392 -1.8128995 
-0.47383142 -0.49917 -1.8128995 
-0.479167 -0.49238357 -1.8333137 
-0.48462418 -0.48544255 -1.854193 
-0.49020708 -0.47834164 -1.8755534 
-0.49592006 -0.4710752 -1.8974116 
-0.5017678 -0.46363744 -1.9197854 
-0.50474375 -0.45331755 -1.9311713 
-0.5077551 -0.4428745 -1.942693 
-0.5170089 -0.4375586 -1.9780983 
-0.5201689 -0.42676395 -1.9901886 
-0.5266062 -0.4184096 -2.014818 
-0.52988493 -0.40729403 -2.0273626 
-0.53656656 -0.3985362 -2.0529268 
-0.53997093 -0.38708302 -2.065952 
-0.54691094 -0.37789652 -2.0925047 
-0.55403167 -0.36847082 -2.119749 
-0.55766207 -0.3564454 -2.133639 
-0.56134033 -0.34426135 -2.1477122 
-0.5688443 -0.33413398 -2.1764228 
-0.57267207 -0.32155383 -2.191068 
-0.5804842 -0.31090948 -2.2209575 
-0.5885124 -0.29997075 -2.251674 
-0.5967659 -0.2887252 -2.283252 
-0.60525405 -0.2771597 -2.3157282 
-0.60958934 -0.26336047 -2.3323152 
-0.6139872 -0.24936211 -2.3491416 
-0.62297606 -0.2368817 -2.3835332 
-0.62757 -0.22237845 -2.4011097 
-0.63696396 -0.2092139 -2.4370515 
-0.6417672 -0.19417389 -2.455429 
-0.64664346 -0.17890531 -2.4740858 
-0.66691273 -0.16724439 -2.551637 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.22243284 0.08820935 -0.8510376 
-0.22070232 0.09323787 -0.8444166 
-0.21676734 0.09718838 -0.8293612 
-0.21512356 0.10202172 -0.823072 
-0.21243861 0.10624919 -0.8127993 
-0.21085957 0.110919364 -0.8067578 
-0.20981987 0.11580543 -0.80277985 
-0.20827937 0.1203483 -0.79688585 
-0.20726489 0.12512894 -0.7930044 
-0.20576157 0.12954928 -0.7872526 
-0.20427987 0.13390593 -0.7815836 
-0.20379071 0.13886216 -0.779712 
-0.20233716 0.14311096 -0.7741507 
-0.20090422 0.1472996 -0.76866823 
-0.19996016 0.1517851 -0.7650562 
-0.19902492 0.15622866 -0.7614779 
-0.19809836 0.16063084 -0.7579329 
-0.19672462 0.16461083 -0.7526769 
-0.19492234 0.16815 -0.7457813 
-0.19447692 0.17280146 -0.7440771 
-0.19359215 0.1770281 -0.7406919 
-0.19227998 0.18080702 -0.7356715 
-0.19141504 0.18495013 -0.7323622 
-0.19098549 0.18948038 -0.73071873 
-0.1897083 0.1931255 -0.72583216 
-0.1884481 0.1967222 -0.72101057 
-0.18761723 0.20071293 -0.7178316 
-0.18638456 0.20422038 -0.71311533 
-0.18557172 0.20813489 -0.7100054 
-0.18476596 0.21201542 -0.70692253 
-0.18357036 0.21539678 -0.7023481 
-0.18317525 0.21967624 -0.7008364 
-0.18278183 0.2239373 -0.69933116 
-0.18200006 0.22769216 -0.6963401 
-0.18083987 0.23092328 -0.69190115 
-0.18007459 0.23460884 -0.6889731 
-0.18007459 0.23927161 -0.6889731 
-0.17818943 0.2413807 -0.68176043 
-0.17744637 0.24496886 -0.67891747 
-0.17670949 0.24852723 -0.6760981 
-0.17597869 0.25205615 -0.67330205 
-0.17525393 0.25555602 -0.67052907 
-0.17417789 0.25849703 -0.6664121 
-0.17382213 0.26246995 -0.665051 
-0.38997698 -0.6289894 -1.5315133 
-0.39368027 -0.62449914 -1.5460569 
-0.3974546 -0.61992276 -1.5608793 
-0.39936903 -0.61229426 -1.5683976 
-0.4032537 -0.6075324 -1.5836536 
-0.40721476 -0.602677 -1.5992093 
-0.41125438 -0.5977252 -1.6150737 
-0.41537493 -0.5926742 -1.6312559 
-0.41537493 -0.58163434 -1.6312559 
-0.41957888 -0.57636935 -1.6477656 
-0.42386883 -0.57099676 -1.664613 
-0.42824742 -0.56551313 -1.6818086 
-0.43271738 -0.55991507 -1.699363 
-0.43271738 -0.54841423 -1.699363 
-0.43960008 -0.5454534 -1.7263926 
-0.44194323 -0.5366148 -1.7355946 
-0.44670528 -0.5305243 -1.7542961 
-0.45157108 -0.5243012 -1.773405 
-0.45654404 -0.51794106 -1.7929348 
-0.46162775 -0.5114392 -1.8128995 
-0.4642123 -0.50196475 -1.8230494 
-0.46946916 -0.49517152 -1.8436942 
-0.4748465 -0.48822272 -1.864812 
-0.47758162 -0.47834164 -1.8755534 
-0.4831475 -0.4710752 -1.8974116 
-0.48597938 -0.4609199 -1.9085329 
-0.4917439 -0.45331755 -1.9311713 
-0.49467772 -0.4428745 -1.942693 
-0.50369316 -0.4375586 -1.9780983 
-0.50369316 -0.42417136 -1.9780983 
-0.5130433 -0.4184096 -2.014818 
-0.51623756 -0.40729403 -2.0273626 
-0.5227471 -0.3985362 -2.0529268 
-0.5294229 -0.38955465 -2.0791438 
-0.53282505 -0.37789652 -2.0925047 
-0.53976244 -0.36847082 -2.119749 
-0.5432993 -0.3564454 -2.133639 
-0.5468828 -0.34426135 -2.1477122 
-0.55419356 -0.33413398 -2.1764228 
-0.5579227 -0.32155383 -2.191068 
-0.56553364 -0.31090948 -2.2209575 
-0.57335514 -0.29997075 -2.251674 
-0.5773476 -0.2867147 -2.267353 
-0.58550155 -0.27520248 -2.2993753 
-0.5938892 -0.26336047 -2.3323152 
-0.6025206 -0.25117418 -2.3662124 
-0.6025206 -0.2351603 -2.3662124 
-0.6114067 -0.22237845 -2.4011097 
-0.62055874 -0.2092139 -2.4370515 
-0.62998897 -0.19564925 -2.4740858 
-0.62998897 -0.17890531 -2.4740858 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.21557713 0.08775066 -0.84661216 
-0.21335818 0.09251809 -0.8378979 
-0.20958298 0.09645139 -0.823072 
-0.20852877 0.10150854 -0.81893194 
-0.20645185 0.105984636 -0.81077546 
-0.20542882 0.110919364 -0.8067578 
-0.20391315 0.11552063 -0.8008055 
-0.20291507 0.1203483 -0.79688585 
-0.20143613 0.12482494 -0.7910778 
-0.2004621 0.12954928 -0.7872526 
-0.19901858 0.13390593 -0.7815836 
-0.19806774 0.13853045 -0.77784944 
-0.19712591 0.14311096 -0.7741507 
-0.19572988 0.1472996 -0.76866823 
-0.19481012 0.1517851 -0.7650562 
-0.19389896 0.15622866 -0.7614779 
-0.19299628 0.16063084 -0.7579329 
-0.19165793 0.16461083 -0.7526769 
-0.19077595 0.16892378 -0.7492132 
-0.18946812 0.17280146 -0.7440771 
-0.18860613 0.1770281 -0.7406919 
-0.18775195 0.18121646 -0.7373374 
-0.18690547 0.18536705 -0.73401314 
-0.1860666 0.18948038 -0.73071873 
-0.18523523 0.19355696 -0.72745377 
-0.18359457 0.1967222 -0.72101057 
-0.18318893 0.20115638 -0.7194176 
-0.18198271 0.20466861 -0.7146805 
-0.18118735 0.20858972 -0.711557 
-0.18039891 0.21247672 -0.7084606 
-0.18000725 0.21679968 -0.70692253 
-0.17922904 0.22062595 -0.7038663 
-0.17845751 0.22441931 -0.7008364 
-0.1773126 0.22769216 -0.6963401 
-0.17618228 0.23092328 -0.69190115 
-0.17580871 0.2351063 -0.69043404 
-0.17580871 0.23977897 -0.69043404 
-0.17433012 0.24239576 -0.68462735 
-0.1736001 0.24599467 -0.68176043 
-0.17251648 0.24904433 -0.67750484 
-0.17215827 0.25310287 -0.6760981 
-0.17109254 0.25608337 -0.6719127 
-0.17003989 0.25902715 -0.6677788 
-0.16969189 0.26300713 -0.6664121 
-0.3796675 -0.6289894 -1.5315133 
-0.38327286 -0.62449914 -1.5460569 
-0.38694742 -0.61992276 -1.5608793 
-0.39069307 -0.61525774 -1.5759887 
-0.39259323 -0.6075324 -1.5836536 
-0.39451197 -0.5997315 -1.5913935 
-0.39840624 -0.5947751 -1.6071023 
-0.40237817 -0.58971983 -1.6231244 
-0.4064301 -0.58456284 -1.6394691 
-0.41056448 -0.5793009 -1.6561465 
-0.41266334 -0.57099676 -1.664613 
-0.4169262 -0.56551313 -1.6818086 
-0.421278 -0.55991507 -1.699363 
-0.421278 -0.54841423 -1.699363 
-0.43025994 -0.54836076 -1.7355946 
-0.43256563 -0.53949034 -1.7448953 
-0.43725187 -0.5333981 -1.7637988 
-0.43963325 -0.5243012 -1.773405 
-0.44447476 -0.51794106 -1.7929348 
-0.4494241 -0.5114392 -1.8128995 
-0.4519403 -0.50196475 -1.8230494 
-0.4570582 -0.49517152 -1.8436942 
-0.4596609 -0.48544255 -1.854193 
-0.4649562 -0.47834164 -1.8755534 
-0.4703749 -0.4710752 -1.8974116 
-0.47313192 -0.4609199 -1.9085329 
-0.4787441 -0.45331755 -1.9311713 
-0.48449093 -0.44553265 -1.9543531 
-0.48741642 -0.4349165 -1.966154 
-0.49337468 -0.42676395 -1.9901886 
-0.49640876 -0.4158365 -2.0024276 
-0.50259024 -0.40729403 -2.0273626 
-0.5089277 -0.3985362 -2.0529268 
-0.5121567 -0.38708302 -2.065952 
-0.5187392 -0.37789652 -2.0925047 
-0.52549314 -0.36847082 -2.119749 
-0.52893656 -0.3564454 -2.133639 
-0.53242534 -0.34426135 -2.1477122 
-0.5431734 -0.33638236 -2.191068 
-0.5468532 -0.32373223 -2.2059116 
-0.55058306 -0.31090948 -2.2209575 
-0.5581978 -0.29997075 -2.251674 
-0.5620847 -0.2867147 -2.267353 
-0.5700231 -0.27520248 -2.2993753 
-0.578189 -0.26336047 -2.3323152 
-0.58659226 -0.25117418 -2.3662124 
-0.5908862 -0.2368817 -2.3835332 
-0.59524345 -0.22237845 -2.4011097 
-0.6041536 -0.2092139 -2.4370515 
-0.6133345 -0.19564925 -2.4740858 
-0.6133345 -0.17890531 -2.4740858 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.2098781 0.08775066 -0.84661216 
-0.20665425 0.09204438 -0.83360773 
-0.20404242 0.09645139 -0.823072 
-0.202 0.1010005 -0.8148333 
-0.20049483 0.10572139 -0.80876166 
-0.19950376 0.11064523 -0.8047639 
-0.19852246 0.11552063 -0.8008055 
-0.1970685 0.12005449 -0.7949404 
-0.19611093 0.12482494 -0.7910778 
-0.19516265 0.12954928 -0.7872526 
-0.1937573 0.13390593 -0.7815836 
-0.19237202 0.1382003 -0.7759957 
-0.19145946 0.14277153 -0.77231455 
-0.19055553 0.1472996 -0.76866823 
-0.18966009 0.1517851 -0.7650562 
-0.18877302 0.15622866 -0.7614779 
-0.18745786 0.1602578 -0.7561728 
-0.18659122 0.16461083 -0.7526769 
-0.18573256 0.16892378 -0.7492132 
-0.18530619 0.17359483 -0.7474933 
-0.18320337 0.17662632 -0.7390109 
-0.1827885 0.18121646 -0.7373374 
-0.18237552 0.18578586 -0.7356715 
-0.18155514 0.18990655 -0.7323622 
-0.18033832 0.19355696 -0.72745377 
-0.17953612 0.19759727 -0.72421783 
-0.17874102 0.2016018 -0.72101057 
-0.1775615 0.2051188 -0.71625257 
-0.17678377 0.20904654 -0.71311533 
-0.17562985 0.21247672 -0.7084606 
-0.17562985 0.21727137 -0.7084606 
-0.17524855 0.22158393 -0.70692253 
-0.17411454 0.22490339 -0.7023481 
-0.17336662 0.2286702 -0.69933116 
-0.17225675 0.23190886 -0.69485414 
-0.17188995 0.23610759 -0.6933745 
-0.17079884 0.23927161 -0.6889731 
-0.1700791 0.24290648 -0.68606985 
-0.1697215 0.24702913 -0.68462735 
-0.16936539 0.25113446 -0.6831909 
-0.16865766 0.25468937 -0.680336 
-0.1679558 0.25821465 -0.67750484 
-0.16622649 0.26009396 -0.67052907 
-0.1658849 0.2640881 -0.6691511 
-0.36935797 -0.6289894 -1.5315133 
-0.37286547 -0.62449914 -1.5460569 
-0.37644023 -0.61992276 -1.5608793 
-0.37825343 -0.61229426 -1.5683976 
-0.38193274 -0.6075324 -1.5836536 
-0.38568434 -0.602677 -1.5992093 
-0.3895104 -0.5977252 -1.6150737 
-0.39145198 -0.58971983 -1.6231244 
-0.39539388 -0.58456284 -1.6394691 
-0.399416 -0.5793009 -1.6561465 
-0.40145788 -0.57099676 -1.664613 
-0.40352076 -0.5626073 -1.6731666 
-0.4077108 -0.5570081 -1.6905402 
-0.4119887 -0.55129135 -1.7082783 
-0.4163574 -0.5454534 -1.7263926 
-0.42081973 -0.53949034 -1.7448953 
-0.4253787 -0.5333981 -1.7637988 
-0.42769545 -0.5243012 -1.773405 
-0.43240547 -0.51794106 -1.7929348 
-0.4347996 -0.50860745 -1.8028618 
-0.4396683 -0.50196475 -1.8230494 
-0.44464722 -0.49517152 -1.8436942 
-0.44717923 -0.48544255 -1.854193 
-0.45233077 -0.47834164 -1.8755534 
-0.4549513 -0.4683461 -1.8864192 
-0.46574426 -0.46638718 -1.9311713 
-0.46852297 -0.4560221 -1.942693 
-0.47133505 -0.44553265 -1.9543531 
-0.4741811 -0.4349165 -1.966154 
-0.47997755 -0.42676395 -1.9901886 
-0.48292926 -0.4158365 -2.0024276 
-0.4889429 -0.40729403 -2.0273626 
-0.49510825 -0.3985362 -2.0529268 
-0.4982496 -0.38708302 -2.065952 
-0.50465333 -0.37789652 -2.0925047 
-0.5145738 -0.37088528 -2.133639 
-0.5145738 -0.3564454 -2.133639 
-0.5179678 -0.34426135 -2.1477122 
-0.52489203 -0.33413398 -2.1764228 
-0.5320039 -0.32373223 -2.2059116 
-0.53563255 -0.31090948 -2.2209575 
-0.5393111 -0.29791066 -2.2362103 
-0.54682183 -0.2867147 -2.267353 
-0.5545447 -0.27520248 -2.2993753 
-0.55848855 -0.26148748 -2.3157282 
-0.5665469 -0.24936211 -2.3491416 
-0.57484126 -0.2368817 -2.3835332 
-0.57908016 -0.22237845 -2.4011097 
-0.583382 -0.20765968 -2.418947 
-0.5921805 -0.19417389 -2.455429 
-0.6012483 -0.18027507 -2.4930282 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.20417906 0.013265352 -0.84661216 
-0.2031228 0.018896725 -0.84223247 
-0.20001861 0.024220828 -0.8293612 
-0.19951046 0.029757924 -0.8272542 
-0.19900486 0.035266954 -0.82515776 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.20052938 0.09180935 -0.8314791 
-0.19900486 0.09669581 -0.82515776 
-0.19750337 0.10150854 -0.81893194 
-0.19505058 0.10572139 -0.80876166 
-0.19456731 0.110919364 -0.8067578 
-0.19360794 0.11580543 -0.80277985 
-0.19265798 0.120643556 -0.7988409 
-0.19171728 0.12543443 -0.7949404 
-0.19032335 0.12986325 -0.78916055 
-0.18894954 0.13422813 -0.7834642 
-0.18849601 0.13919547 -0.7815836 
-0.18714835 0.14345202 -0.7759957 
-0.18581983 0.14764814 -0.77048707 
-0.18494458 0.15214257 -0.7668579 
-0.18364707 0.15622866 -0.7614779 
-0.1832186 0.1610056 -0.75970125 
-0.18236762 0.16537538 -0.7561728 
-0.1811059 0.16931337 -0.7509411 
-0.18068917 0.17399426 -0.7492132 
-0.17986149 0.17824449 -0.7457813 
-0.17863408 0.1820409 -0.7406919 
-0.17782506 0.18620656 -0.7373374 
-0.17702334 0.19033465 -0.73401314 
-0.17622882 0.19442569 -0.73071873 
-0.17583422 0.19892459 -0.7290826 
-0.17505032 0.20294997 -0.72583216 
-0.17388749 0.2064814 -0.72101057 
-0.17312081 0.2104291 -0.7178316 
-0.17236085 0.21434213 -0.7146805 
-0.17198338 0.21869889 -0.71311533 
-0.17123336 0.22255026 -0.7100054 
-0.17048985 0.22636819 -0.70692253 
-0.17048985 0.23115245 -0.70692253 
-0.16902205 0.23390545 -0.7008364 
-0.16865902 0.23813595 -0.69933116 
-0.1675793 0.24131402 -0.69485414 
-0.1665133 0.24445164 -0.69043404 
-0.16616096 0.24859717 -0.6889731 
-0.16581012 0.2527252 -0.6875184 
-0.16476645 0.2557581 -0.6831909 
-0.16442145 0.25983658 -0.68176043 
-0.16339512 0.26279983 -0.67750484 
-0.16238153 0.26572633 -0.67330205 
-0.36074522 -0.6319618 -1.5387508 
-0.36245808 -0.62449914 -1.5460569 
-0.36593306 -0.61992276 -1.5608793 
-0.36769566 -0.61229426 -1.5683976 
-0.37308678 -0.6105016 -1.5913935 
-0.37491915 -0.602677 -1.5992093 
-0.37676957 -0.5947751 -1.6071023 
-0.3805258 -0.58971983 -1.6231244 
-0.38243213 -0.58163434 -1.6312559 
-0.38826752 -0.5793009 -1.6561465 
-0.3902524 -0.57099676 -1.664613 
-0.39428374 -0.56551313 -1.6818086 
-0.39633077 -0.5570081 -1.6905402 
-0.4004893 -0.55129135 -1.7082783 
-0.40473604 -0.5454534 -1.7263926 
-0.40907383 -0.53949034 -1.7448953 
-0.41127774 -0.5305243 -1.7542961 
-0.41350555 -0.5214612 -1.7637988 
-0.42033622 -0.51794106 -1.7929348 
-0.42501673 -0.5114392 -1.8128995 
-0.4273963 -0.50196475 -1.8230494 
-0.43223625 -0.49517152 -1.8436942 
-0.4346976 -0.48544255 -1.854193 
-0.43970534 -0.47834164 -1.8755534 
-0.44225273 -0.4683461 -1.8864192 
-0.4448298 -0.45823404 -1.8974116 
-0.45544556 -0.4560221 -1.942693 
-0.45544556 -0.4428745 -1.942693 
-0.46374598 -0.4375586 -1.9780983 
-0.46374598 -0.42417136 -1.9780983 
-0.46944976 -0.4158365 -2.0024276 
-0.47235456 -0.40477386 -2.014818 
-0.4782734 -0.39603925 -2.0400646 
-0.48128882 -0.38464257 -2.0529268 
-0.49056748 -0.37789652 -2.0925047 
-0.49695465 -0.36847082 -2.119749 
-0.50021106 -0.3564454 -2.133639 
-0.50351036 -0.34426135 -2.1477122 
-0.50685346 -0.33191547 -2.1619723 
-0.5136747 -0.32155383 -2.191068 
-0.520682 -0.31090948 -2.2209575 
-0.5278832 -0.29997075 -2.251674 
-0.531559 -0.2867147 -2.267353 
-0.53906626 -0.27520248 -2.2993753 
-0.5429001 -0.26148748 -2.3157282 
-0.5507335 -0.24936211 -2.3491416 
-0.5587963 -0.2368817 -2.3835332 
-0.56291693 -0.22237845 -2.4011097 
-0.56291693 -0.20612839 -2.4011097 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 
-0.20269614 -0.009858257 -0.86459595 
-0.0 -0.0 -0.0 
-0.19593287 0.0017828962 -0.8357473 
-0.19694383 0.0074773883 -0.8400596 
-0.19745325 0.013196727 -0.84223247 
-0.19593287 0.01875122 -0.8357473 
-0.19493222 0.024282679 -0.8314791 
-0.19394173 0.029757924 -0.8272542 
-0.19296126 0.03517781 -0.823072 
-0.19199066 0.04054317 -0.81893194 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.19493222 0.058046013 -0.8314791 
-0.0 0.0 -0.0 
-0.19643705 0.06983544 -0.8378979 
-0.19593287 0.0753123 -0.8357473 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.19296126 0.090881065 -0.823072 
-0.19296126 0.09645139 -0.823072 
-0.19199066 0.10150854 -0.81893194 
-0.19102977 0.10651507 -0.8148333 
-0.19055292 0.11174999 -0.8127993 
-0.18913656 0.116379276 -0.8067578 
-0.18820396 0.12123843 -0.80277985 
-0.1872805 0.12604989 -0.7988409 
-0.18636608 0.13081437 -0.7949404 
-0.18501106 0.13520406 -0.78916055 
-0.1841186 0.13986692 -0.7853538 
-0.1832347 0.14448503 -0.7815836 
-0.18192467 0.14870375 -0.7759957 
-0.18106167 0.15322515 -0.77231455 
-0.17978242 0.15733245 -0.7668579 
-0.17893958 0.16176042 -0.7632628 
-0.17852113 0.1665356 -0.7614779 
-0.17769003 0.1708898 -0.7579329 
-0.17686665 0.17520365 -0.7544208 
-0.17564578 0.17906472 -0.7492132 
-0.17444167 0.18287288 -0.7440771 
-0.17404395 0.18748017 -0.7423806 
-0.17325394 0.19163059 -0.7390109 
-0.17247106 0.1957435 -0.7356715 
-0.17169523 0.1998194 -0.7323622 
-0.17130993 0.2043163 -0.73071873 
-0.17054449 0.2083266 -0.72745377 
-0.17016433 0.21277443 -0.72583216 
-0.16903394 0.2162406 -0.72101057 
-0.16866049 0.22063166 -0.7194176 
-0.16718298 0.22352505 -0.71311533 
-0.16609174 0.22686072 -0.7084606 
-0.16609174 0.23165537 -0.7084606 
-0.16465871 0.23440999 -0.7023481 
-0.17605087 0.25571015 -0.7509411 
-0.16290183 0.24131402 -0.69485414 
-0.1764578 0.26648903 -0.7526769 
-0.17686665 0.2722122 -0.7544208 
-0.16152307 0.25325996 -0.6889731 
-0.17524257 0.27983025 -0.7474933 
-0.17484121 0.28423658 -0.7457813 
-0.17444167 0.28862277 -0.7440771 
-0.17444167 0.2936585 -0.7440771 
-0.350387 -0.6319618 -1.5387508 
-0.3537302 -0.6274784 -1.5534327 
-0.35542586 -0.61992276 -1.5608793 
-0.35713786 -0.61229426 -1.5683976 
-0.36061177 -0.6075324 -1.5836536 
-0.36415395 -0.602677 -1.5992093 
-0.36595124 -0.5947751 -1.6071023 
-0.3695996 -0.58971983 -1.6231244 
-0.37145123 -0.58163434 -1.6312559 
-0.37521064 -0.57636935 -1.6477656 
-0.37904695 -0.57099676 -1.664613 
-0.3849508 -0.5684492 -1.6905402 
-0.38695982 -0.55991507 -1.699363 
-0.39104143 -0.55419886 -1.7172878 
-0.3931147 -0.5454534 -1.7263926 
-0.39521006 -0.5366148 -1.7355946 
-0.40163243 -0.5333981 -1.7637988 
-0.4038198 -0.5243012 -1.773405 
-0.40826693 -0.51794106 -1.7929348 
-0.41281307 -0.5114392 -1.8128995 
-0.4151243 -0.50196475 -1.8230494 
-0.41746154 -0.49238357 -1.8333137 
-0.42221594 -0.48544255 -1.854193 
